# Jan, Williams, Weissman. Science, 2014.
# Table S6 Comprehensive 293/human annotation table
# See Materials and Methods for additional information on annotation derivation
#
# UCSC.gene.id: the ucsc gene id <string>
# uniprot.protein.id: the uniprot protein id <string>
# AA.length: the length of the gene in amino acids <integer>
# secretome: whether the gene is a member of the secretome <"yes" or "no">
# phobius: whether this gene was predicted to contain a TMD or signal peptide by Phobius <"yes" or "no">
# first.feature.start: the position, in amino acids, where the first Phobius-predicted hydrophobic feature begins <integer> or NA
# TMHMM: whether this gene was predicted to contain a TMD by TMHMM <"yes" or "no">
# SignalP: whether this gene was predicted to contain a signal peptide by SignalP <"yes" or "no">
# signalSequence: whether this gene has an ER signal anchor sequence, based on containing a TMD within the first 60 amino acids <"yes" or "no">
# signalAnchor:whether this gene has an ER signal sequence, based on a SignalP prediction or Phobius-predicted hydrophobic domain in the first 60 amino acids <"yes or "no">
# mitoCarta: whether this gene is annotated in MitoCarta <"yes" or "no">
# mito.GO: whether this gene is annotated with the term GO:005739 <"yes" or "no">
# pexDB: whether this gene is annotated as peroxisomal <"yes" or "no">
# input.count: refers to the number of raw sequencing counts mapped to the gene in the input library (for statistical reliability, see Ingolia 2009) <int>
# input.rpkm: is the input reads per kilobase per million, which corrects counts for total library sequencing reads and gene length <float>
# pulldown.count: refers to the number of raw sequencing counts mapped to the gene in the pulldown library <int>
# pulldown.rpkm: is the pulldown reads per kilobase per million, which corrects counts for total library sequencing reads and gene length <float>
# log2.enrichment: represents log2(pulldown.rpkm / total.rpkm) <float> or "NA"
#
#UCSC.gene.id	uniprot.protein.id	AA.length	secretome	phobius	first.feature.start	TMHMM	SignalP	signalSequence	signalAnchor	mitoCarta	mito.GO	pexDB	input.count	input.rpkm	pulldown.count	pulldown.rpkm	log2.enrichment
uc003kpx.2	Q9NUN8	273	no	no	NA	no	no	no	no	no	no	no	6	2.04337134346	2	1.0560028826	NA
uc003kpy.4	P25054	2843	no	no	NA	no	no	no	no	no	no	no	86	2.81242070593	35	1.77455285671	NA
uc011cvu.2	NP_001191128	101	no	no	NA	no	no	no	no	no	no	yes	291	267.873844288	90	128.445499136	-1.06039738298
uc003kqe.1	Q00765	189	yes	yes	36	yes	no	no	yes	no	no	no	555	273.017115613	1010	770.29543603	1.49642048
uc021ycm.1	Q15695	479	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003kqh.3	NP_689837	420	no	no	NA	no	no	no	no	no	no	no	182	40.2884716553	83	28.4856777582	-0.500130345251
uc003kql.4	NP_001078846	1019	yes	yes	3	no	no	yes	no	no	no	no	48	4.37951228079	11	1.55602387461	NA
uc003kqm.2	Q9BXA7	367	yes	yes	199	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003kqn.3	Q9H6S0	1430	no	no	NA	no	no	no	no	no	no	no	175	11.3778631625	57	5.74561568397	-0.985696234072
uc003kqo.3	Q9H2S1	579	yes	yes	134	yes	no	no	no	no	no	no	4	0.642303254767	3	0.746862142357	NA
uc003kqs.3	Q9NQ86	728	no	no	NA	no	no	no	no	no	no	no	11	1.40481779863	2	0.396001080975	NA
uc003kqw.4	P53609	377	no	no	NA	no	no	no	no	no	no	no	76	18.7426474952	38	14.5291431089	NA
uc003kqz.2	Q8NEF3-2	529	yes	yes	2	yes	yes	yes	no	no	no	no	42	7.38163069444	8	2.17987740605	NA
uc003krb.1	Q96JP0	617	no	no	NA	no	no	no	no	no	no	no	54	8.13705573888	15	3.50432074899	NA
uc003kre.3	Q6JUT2	404	yes	yes	21	no	yes	yes	no	no	no	no	258	59.3740995072	530	189.100318173	1.67124615763
uc003krg.3	Q16878	200	no	no	NA	no	no	no	no	no	no	no	2	0.929733961276	1	0.720721967375	NA
uc003krh.3	O94817	140	no	no	NA	no	no	no	no	no	no	no	88	58.440420423	21	21.6216590212	NA
uc003krl.3	Q92572	193	no	no	NA	no	no	no	no	no	no	no	108	52.0265636362	45	33.6087964061	-0.630409542235
uc003krn.1		155	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003kro.3	Q6Q4G3	990	yes	yes	15	yes	no	yes	no	no	no	no	0	0.0	0	0.0	NA
uc021yct.1	NP_001182510	152	no	no	NA	no	no	no	no	no	no	no	0	0.0	2	1.89663675625	NA
uc003krt.1	Q9Y6G5	202	no	no	NA	no	no	no	no	no	no	no	34	15.648987467	14	9.99020548837	NA
uc010jck.3	NP_065847	1030	yes	yes	5	yes	yes	yes	no	no	no	no	40	3.61061732534	113	15.8138994783	NA
uc003ksa.3	Q8NBA8	298	no	no	NA	no	no	no	no	no	no	no	39	12.1676592247	11	5.3207662021	NA
uc003ksd.2	Q9Y485	3027	no	no	NA	no	no	no	no	no	no	no	60	1.84288198469	11	0.523815106781	NA
uc003ksi.3	O95379	198	no	no	NA	no	no	no	no	no	no	no	21	9.8608147408	12	8.73602384697	NA
uc003ksj.3	P51659	736	no	yes	11	no	no	yes	no	yes	yes	yes	510	64.424500034	193	37.798733615	-0.769271535992
uc003ksn.3	NP_877438	329	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003ksp.3	Q569H4-3	281	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003kss.3	Q8N4E7	242	no	yes	2	no	no	yes	no	yes	no	yes	0	0.0	0	0.0	NA
uc003kst.1	Q8NEF9	429	no	no	NA	no	no	no	no	no	no	no	135	29.2573624178	57	19.1520522799	-0.611300719288
uc003ksu.3	P28300	417	yes	yes	4	no	yes	yes	no	no	no	no	45	10.0331003015	111	38.369370925	NA
uc003ksv.3	Q6S9Z5	364	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc021ycz.1	NP_001182464	121	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003ksw.1	Q9Y6H5	919	no	no	NA	no	no	no	no	no	no	no	1	0.101168004491	0	0.0	NA
uc003kte.3	O60749	519	no	no	NA	no	no	no	no	no	no	no	369	66.1024723913	100	27.7734862187	-1.25099595269
uc011cwo.2	Q9Y343	169	no	no	NA	no	no	no	no	no	no	no	21	11.5529072111	13	11.0880302673	NA
uc003kth.3	P45877	212	yes	yes	7	yes	yes	yes	no	no	no	no	162	71.0457083616	439	298.487682715	2.07085199025
uc003kti.3	Q9NQX0	595	no	no	NA	no	no	no	no	no	no	no	28	4.3752186413	15	3.63389227248	NA
uc003ktk.3	Q8N960	986	no	no	NA	no	no	no	no	no	no	no	56	5.28043629122	20	2.92382136866	NA
uc003ktl.3	Q9Y6M4-2	455	no	no	NA	no	no	no	no	no	no	no	46	9.39950817993	22	6.96961902516	NA
uc003ktq.1	Q9ULD9	1512	no	no	NA	no	no	no	no	no	no	no	26	1.59874887521	12	1.14400312282	NA
uc011cwt.2	B7Z6D8	447	yes	yes	357	yes	no	no	no	no	no	no	0	0.0	2	0.64494135783	NA
uc003ktx.3	NP_001188306	539	no	no	NA	no	no	no	no	yes	no	yes	327	56.4050102666	154	41.1841124214	-0.453735421204
uc003kua.2	Q9H814	394	no	no	NA	no	no	no	no	no	no	no	233	54.981729182	54	19.7558305778	-1.47667377889
uc003kub.1	Q6ZNM6	134	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003kud.2	P20700	586	no	no	NA	no	no	no	no	no	no	no	878	139.301436519	356	87.568948937	-0.669718834973
uc003kue.1		214	yes	yes	27	no	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc003kuf.3	Q86UD3	253	yes	yes	145	yes	no	no	no	no	no	no	4	1.46993511664	3	1.70922205702	NA
uc021ydc.1	A6NC05	115	no	yes	10	no	no	yes	no	no	no	yes	5	4.04232157076	2	2.50685901696	NA
uc003kuh.4	Q96KG7	1140	yes	yes	7	yes	yes	yes	no	no	no	no	0	0.0	1	0.126442450417	NA
uc003kuk.3	Q96M27	445	no	no	NA	no	no	no	no	no	no	no	393	82.1090891643	105	34.0115984604	-1.27151512099
uc003kum.4	Q4LDR2	81	yes	yes	29	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc003kus.3	P55011	1212	yes	yes	291	yes	no	no	no	no	no	no	250	19.1776807194	336	39.9608219535	1.05915800172
uc003kuu.3	P35556	2912	yes	yes	7	yes	yes	yes	no	no	no	no	235	7.50300415178	924	45.7381248526	2.60785695845
uc003kuy.3	Q9Y2P4	619	yes	yes	2	no	no	yes	yes	no	no	no	3	0.450598042621	10	2.32866548425	NA
uc003kva.3	Q96CN7	298	no	no	NA	no	no	no	no	no	no	no	217	67.7021038915	79	38.2127754514	-0.825145620668
uc003kvb.1	Q8TE59	1207	yes	yes	6	no	yes	yes	no	no	no	no	9	0.693256474853	12	1.43308427647	NA
uc003kvd.3	Q70JA7	882	yes	yes	12	yes	no	yes	no	no	no	no	14	1.4757681925	71	11.6034602457	NA
uc003kve.3	P49773	126	no	no	NA	no	no	no	no	no	no	no	1761	1299.4138935	792	906.050473271	-0.520197710156
uc003kvg.1	Q5U5X0	104	no	no	NA	no	no	no	no	yes	no	yes	95	84.9276214627	35	48.5101324195	NA
uc003kvj.3	Q9NRR3	84	no	no	NA	no	no	no	no	no	no	no	32	35.41843662	12	20.5920562107	NA
uc010jdi.2	B7ZML2	1609	no	no	NA	no	no	no	no	no	no	no	110	6.35616754135	39	3.49386659138	-0.863332631062
uc003kvy.2	Q9UKU0-1	722	yes	yes	6	yes	no	no	yes	no	no	no	6	0.772632100783	25	4.99114935855	NA
uc003kwe.1	P08700	152	yes	yes	4	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003kwf.3	P04141	144	yes	yes	3	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003kwl.3	O15460	535	yes	yes	3	no	yes	yes	no	no	no	no	104	18.073333079	311	83.7923483565	2.21295591559
uc003kwn.3	P50479	330	no	no	NA	no	no	no	no	no	no	no	38	10.7060274329	30	13.1040357705	NA
uc003kwq.3	Q9H015	551	no	yes	20	yes	no	no	yes	yes	no	yes	2	0.337471492296	14	3.66247097759	NA
uc003kww.4	O76082	557	yes	yes	20	yes	no	no	yes	no	yes	no	66	11.0165963095	151	39.076846346	NA
uc010jds.2		149	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc021ydl.1	Q8N8D9	126	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003kxa.2	P10914	325	no	no	NA	no	no	no	no	no	no	no	16	4.57715180936	7	3.10464847485	NA
uc003kxe.1	P05113	134	yes	yes	4	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003kxi.3	Q92878	1312	no	no	NA	no	no	no	no	no	no	no	137	9.70835005295	36	3.95518152828	-1.29548221792
uc003kxj.1	NP_002179	146	yes	yes	8	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003kxk.1	P05112	153	yes	yes	7	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003kxo.3	Q9Y496	699	no	no	NA	no	no	no	no	no	no	no	172	22.8775738683	52	10.7231880697	-1.09320017296
uc003kxq.1	Q6ZMN8	369	no	no	NA	no	no	no	no	no	no	no	2	0.50392084622	0	0.0	NA
uc003kxr.2	Q92599	483	no	no	NA	no	no	no	no	no	no	no	210	40.4232157076	144	42.974726005	0.0883043473778
uc003kxw.3	Q2M3V2	549	yes	yes	2	no	no	yes	no	no	no	no	11	1.86285493152	7	1.83790665633	NA
uc003kxy.2	Q2M3G4-2	847	no	no	NA	no	no	no	no	no	no	no	43	4.72001892973	26	4.42473935106	NA
uc003kxz.1	O60383	454	yes	yes	8	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003kya.1	O14949	82	no	yes	45	no	no	no	yes	yes	no	yes	1808	2049.95000242	1159	2037.35795168	-0.00888924780569
uc003kyc.3	Q969E1	77	yes	yes	6	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003kyd.3	Q9UHB7	1163	no	no	NA	no	no	no	no	no	no	yes	338	27.0206430706	85	10.5350588524	-1.35886363655
uc003kyg.3	Q8TBK6-2	170	no	no	NA	no	no	no	no	no	no	no	71	38.8300654415	38	32.2205114826	NA
uc003kyj.3	P34932	840	no	no	NA	no	no	no	no	no	no	yes	1256	139.017363734	369	63.3205728479	-1.13451887924
uc003kyn.1	Q6MZW2	842	yes	yes	6	no	yes	yes	no	no	no	no	1	0.110419710365	2	0.34238573272	NA
uc003kyo.3	Q8NC54	265	yes	yes	33	yes	no	yes	no	no	no	no	412	144.547317753	817	444.399884789	1.62031660456
uc003kyr.2	P21796	283	no	no	NA	no	no	no	no	yes	no	yes	1074	352.838966223	365	185.910613492	-0.924400760624
uc003kyt.3	P36402-5	384	no	no	NA	no	no	no	no	no	no	no	39	9.44261054421	12	4.50451229609	NA
uc003kzc.4	P63208	163	no	no	NA	no	no	no	no	no	no	no	552	314.85469118	172	152.103286366	-1.04963483848
uc003kzf.4	Q8IVW4	592	no	no	NA	no	no	no	no	no	no	no	7	1.09934758935	0	0.0	NA
uc003kzh.3	P63146	152	no	no	NA	no	no	no	no	no	no	no	209	127.838419675	64	60.6923762	-1.07473426848
uc011cxs.2	Q96HQ2	116	no	no	NA	no	no	no	no	no	no	no	193	154.688495281	126	156.570634292	0.0174477498348
uc003kzo.1	Q9NQC1	790	no	no	NA	no	no	no	no	no	no	no	8	0.941502745596	3	0.54738377269	NA
uc003kzr.3	Q9Y6B6	198	no	no	NA	no	no	no	no	no	no	no	186	87.3386448471	199	144.872395462	0.730090673033
uc003kzs.3	O95486	1093	yes	yes	890	no	no	no	no	no	no	no	179	15.2262011956	51	6.72585916489	-1.17876557169
uc003kzt.3	P49069	296	yes	yes	190	no	no	no	no	no	no	no	207	65.018557427	178	86.6814258059	0.414871337067
uc003kzw.3	Q7L014	1031	no	no	NA	no	no	no	no	no	no	no	448	40.3996910428	141	19.7132487682	-1.03517870606
uc003kzz.3	Q7Z6I8	188	no	no	NA	no	no	no	no	no	no	no	128	63.3010356613	37	28.3688433967	-1.15792177077
uc003lac.1	Q96J42	360	yes	yes	15	yes	yes	yes	no	no	no	no	90	23.2433490319	289	115.715915873	NA
uc010jdz.3	Q9H0N5	130	no	yes	3	no	no	yes	no	yes	no	yes	33	23.600939017	13	14.4144393475	NA
uc003lag.3	Q86XQ3	398	yes	yes	54	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc010jea.3	P78337	314	no	no	NA	no	no	no	no	no	no	no	58	17.173429858	17	7.80399582508	NA
uc003lam.1	O75367	372	no	no	NA	no	no	no	no	no	no	no	751	187.696291645	462	179.018037058	-0.0682951924991
uc003lav.3	Q8TF63	244	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003law.4	Q6ZNK6	161	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003lax.3	Q92886	237	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003lay.3	O95715	111	yes	yes	15	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc011cya.2		116	yes	yes	2	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003lba.3	Q6ZT89-3	157	no	yes	57	yes	no	no	yes	yes	no	no	11	6.51405960129	10	9.18117155892	NA
uc003lbb.1	P15248	144	yes	yes	2	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003lbe.1	O14960	151	yes	yes	6	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003lbf.4	Q15582	683	yes	yes	7	yes	yes	yes	no	no	no	no	3	0.4083750928	0	0.0	NA
uc003lbl.1	Q99717	464	no	no	NA	no	no	no	no	no	no	no	111	22.2414805391	17	5.28115234714	-2.0743281615
uc003lbm.4		103	yes	yes	52	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc003lbn.2	Q9HCX4	862	yes	yes	352	yes	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003lbp.3	Q08629	439	yes	yes	4	no	yes	yes	no	no	no	no	3	0.635353504289	15	4.92520706634	NA
uc010jek.3	Q9UH77	587	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003lbt.3	Q13151	305	no	no	NA	no	no	no	no	no	no	no	1703	519.126864279	982	464.097686533	-0.161658641762
uc011cyf.2	Q99463	290	yes	yes	34	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc003lbv.3	Q9UBF9	498	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003lbw.1	Q9NZM6-5	613	yes	yes	32	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc003lbz.2	Q9NYF5	915	no	no	NA	no	no	no	no	no	no	no	9	0.914492420927	5	0.787674281284	NA
uc010jeq.3		109	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003lcd.1	Q9H1J5	351	yes	yes	7	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003lce.3	P56597	212	no	no	NA	no	no	no	no	no	no	no	2	0.877107510637	2	1.35985276863	NA
uc003lcf.1	NP_631938	1235	no	no	NA	no	no	no	no	no	no	yes	131	9.86195537871	51	5.95252151192	-0.728372795967
uc003lcj.3	O95235	890	no	no	NA	no	no	no	no	no	no	no	276	28.8321992485	70	11.3371994868	-1.34661657623
uc003lcl.3	Q9UJX2	597	yes	yes	8	no	no	yes	no	no	no	no	353	54.9742191508	151	36.4586321855	-0.592494770345
uc003lcn.3	O60609	400	yes	yes	10	no	yes	yes	no	no	no	no	2	0.464866980638	1	0.360360983687	NA
uc003lcp.1	P30307	473	no	no	NA	no	no	no	no	no	no	no	105	20.6389145738	33	10.0565855913	-1.03722653471
uc003lcv.3	Q9NYF3	392	no	no	NA	no	no	no	no	no	no	no	57	13.5190907634	32	11.7668892633	NA
uc011cyr.2	D6RE00	120	no	no	NA	no	no	no	no	no	no	no	11	8.52256131169	1	1.20120327896	NA
uc003lcy.1	NP_057688	1761	yes	yes	13	no	yes	yes	no	no	no	no	330	17.4226125622	131	10.7228367662	-0.700274349102
uc003lcz.3	Q9BRK0	252	yes	yes	9	yes	no	yes	yes	no	no	no	53	19.5539285506	74	42.3281155442	NA
uc003ldb.1	P18146	543	no	no	NA	no	no	no	no	no	no	no	3791	649.101555653	1502	398.719850828	-0.703068780056
uc003ldc.4	P62495	437	no	no	NA	no	no	no	no	no	no	no	802	170.62852104	209	68.9386229663	-1.30747443078
uc003ldf.3	P38646	679	no	no	NA	no	no	no	no	yes	no	yes	2645	362.171771366	1027	218.021048746	-0.732206677087
uc003ldh.3	P35221	906	no	no	NA	no	no	no	no	no	no	no	1151	118.115208546	472	75.0950924064	-0.653404205169
uc011cyz.1	O43300	516	yes	yes	14	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003ldp.3	Q9H173	461	yes	yes	14	yes	yes	yes	no	no	no	no	98	19.7644095889	427	133.513353609	NA
uc003ldx.3	P43243	847	yes	yes	21	no	no	yes	no	no	no	no	2095	229.963712972	612	104.151557033	-1.14272182229
uc003led.3	Q9BPZ3	127	no	no	NA	no	no	no	no	no	no	no	267	195.463754063	87	98.7445845065	-0.985127572236
uc003leg.3	NP_689898	602	yes	yes	40	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc003lei.3	Q8WU39	189	yes	yes	3	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc011czc.1	E7EW31	1015	no	no	NA	no	no	no	no	no	no	no	1	0.0915994050518	2	0.284028361527	NA
uc003lel.4	Q86W54	205	no	no	NA	no	no	no	no	no	no	no	20	9.07057523196	13	9.14086397646	NA
uc003len.3	Q9H819	358	yes	yes	228	no	no	no	no	no	no	no	70	18.1791556674	48	19.3266225888	NA
uc011cze.1	Q19T08	107	yes	yes	9	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003lep.3	Q86WV6	379	no	yes	21	no	no	no	yes	no	no	yes	6	1.47187434503	18	6.84590786952	NA
uc003ler.3	P62837	147	no	no	NA	no	no	no	no	no	no	no	310	196.066345575	82	80.4070766323	-1.28594753706
uc010jfg.1	Q7LFL8	322	no	no	NA	no	no	no	no	no	no	no	21	6.06348235615	25	11.1913348971	NA
uc003leu.1	Q9BQI7	771	yes	yes	616	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003lev.2	O14511-3	858	yes	yes	414	yes	no	no	no	no	no	no	3	0.325081804642	7	1.17600321017	NA
uc003lfa.3	Q00577	322	no	no	NA	no	no	no	no	no	no	no	162	46.7754353188	81	36.2599250667	-0.367375136399
uc003lfb.1	A6NJ69	53	yes	yes	11	no	no	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003lfd.3	Q9H1C7	97	no	no	NA	no	no	no	no	no	no	no	169	161.984576758	89	132.256196075	-0.292521141714
uc003lff.1	O60925	122	no	no	NA	no	no	no	no	no	no	no	269	204.998717691	96	113.425096505	-0.853874998234
uc003lfi.3	Q99075	208	yes	yes	3	yes	yes	yes	no	no	no	no	23	10.2807120718	66	45.7381248526	NA
uc003lfl.2	Q96Q91-3	959	yes	yes	391	yes	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003lfs.2	Q8IWZ2	2617	no	no	NA	no	no	no	no	no	no	no	501	17.7988809553	177	9.74916226407	-0.868436379517
uc003lfy.1	O60516	100	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc021yef.1	NP_001240693	208	no	no	NA	no	no	no	no	no	no	no	157	70.1770345771	90	62.3701702536	-0.170142788964
uc003lge.1	O95704-2	484	no	no	NA	no	no	no	no	no	no	no	13	2.49721931748	3	0.893456984349	NA
uc003lgg.1	Q96G79	324	yes	yes	20	yes	no	no	yes	no	no	no	7	2.00868448424	5	2.22445051659	NA
uc003lgi.2	P08571	375	yes	yes	4	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003lgl.3	Q96DC7	493	yes	yes	338	no	no	no	no	no	no	no	25	4.71467526002	16	4.67811418986	NA
uc003lgp.3	O43678	99	no	no	NA	no	no	no	no	yes	no	yes	566	531.54487079	310	451.361232093	-0.23590897396
uc003lgq.3	Q13123	557	no	no	NA	no	no	no	no	no	no	no	608	101.486220549	155	40.1119945936	-1.33917824458
uc003lgr.4	NP_060176	383	no	no	NA	no	no	no	no	no	no	no	79	19.1772801412	29	10.9143274433	NA
uc003lgt.3	Q8IYX4	353	no	no	NA	no	no	no	no	no	no	no	1	0.263380725574	0	0.0	NA
uc003lgv.3	P12081	509	no	no	NA	no	no	no	no	no	no	no	393	71.7849600749	173	48.9921023009	-0.551132411023
uc003lgx.3	P49590	506	no	yes	3	no	yes	yes	no	yes	no	yes	44	8.08464314153	15	4.27305514254	NA
uc003lgy.1	Q96NC0	199	no	no	NA	no	no	no	no	no	no	no	342	159.783424501	148	107.202865499	-0.575774285661
uc003lhy.1	Q8NB83	192	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003lii.3	Q9Y5I4	1007	yes	yes	23	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003lik.1	Q9Y5F3	818	yes	yes	13	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003lil.3	Q9Y5E7	798	yes	yes	16	yes	yes	yes	no	no	no	no	2	0.233016030395	1	0.180632072024	NA
uc003lio.3	Q9Y5E6	796	yes	yes	14	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003lip.1	Q9Y5E5	795	yes	yes	12	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003liq.3	Q9Y5E4	795	yes	yes	14	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003lir.3	Q9Y5E3	794	yes	yes	12	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003lis.3	Q96T98	586	yes	yes	14	no	no	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003lit.3	Q9Y5E2	793	yes	yes	14	yes	no	yes	no	no	no	no	0	0.0	0	0.0	NA
uc011dai.2	Q9UN66	801	yes	yes	13	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003liv.3	Q9NRJ7	776	yes	yes	13	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003liw.1	Q9Y5E1	796	yes	yes	14	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003lix.3	Q9UN67	800	yes	yes	14	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003liy.3	Q9Y5F2	797	yes	yes	14	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003liz.3	Q9Y5F1	795	yes	yes	14	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003lja.1	Q9Y5F0	798	yes	yes	13	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003ljb.3	Q9Y5E9	798	yes	yes	14	yes	yes	yes	no	no	no	no	1	0.116508015197	1	0.180632072024	NA
uc003ljc.1	Q96TA0	734	yes	yes	635	yes	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc011dam.2		101	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003lje.3	Q9Y5E8	787	yes	yes	14	yes	yes	yes	no	no	no	no	0	0.0	3	0.549470369028	NA
uc003ljf.3	Q9BXI2	301	no	yes	210	yes	no	no	no	yes	no	yes	0	0.0	0	0.0	NA
uc003ljg.3	Q15545	349	no	no	NA	no	no	no	no	no	no	no	272	72.460641108	64	26.4333558235	-1.45483797765
uc011daz.2		537	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003lla.2	Q9Y5F6	944	yes	yes	690	yes	yes	no	no	no	no	no	5	0.492443835421	8	1.22156265657	NA
uc003llb.4	O60610	1272	no	no	NA	no	no	no	no	no	no	no	137	10.0136440798	59	6.68594277911	-0.582764170002
uc003llf.2	O15379	428	no	no	NA	no	no	no	no	no	no	no	315	68.4266817294	140	47.1500352488	-0.537300137844
uc003lli.3	Q8NC24	303	yes	yes	15	yes	no	no	yes	no	no	no	0	0.0	1	0.475724070875	NA
uc003llk.3	Q86WN1	690	no	no	NA	no	no	no	no	no	no	no	12	1.61692862831	9	1.88014426272	NA
uc003llm.3	Q8WWN8	1544	no	no	NA	no	no	no	no	no	no	no	8	0.481727441075	1	0.0933577677947	NA
uc003llp.3	Q08174-2	1237	yes	yes	37	yes	yes	yes	no	no	no	no	13	0.977085003766	51	5.9428973866	NA
uc003llt.3	Q14154	515	no	no	NA	no	no	no	no	yes	no	yes	83	14.9840619002	58	16.2337375176	NA
uc003llx.3	Q9NPG4	1184	yes	yes	4	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc003lmc.3	Q9UBS8	474	no	no	NA	no	no	no	no	no	no	no	118	23.1452758292	31	9.4271649741	-1.29582187537
uc010jgh.3	P46926	289	no	no	NA	no	no	no	no	no	no	no	245	78.818276994	73	36.4101755144	-1.11418851653
uc003lmi.4	Q9BT67	221	yes	yes	3	yes	yes	yes	no	no	no	no	356	149.767099644	281	183.278617948	0.291317752859
uc003lml.2	Q9C004	299	yes	yes	235	no	no	no	no	no	no	no	22	6.84085188898	6	2.89252963495	NA
uc003lmn.4	P05230	155	no	no	NA	no	no	no	no	no	no	no	1	0.599828362113	0	0.0	NA
uc011dbj.2	Q9UNA1	814	yes	yes	699	no	no	no	no	no	no	no	17	1.94170483313	3	0.531244693397	NA
uc003lnb.3	P04150	777	no	yes	595	no	no	no	no	no	no	yes	58	6.94009906744	4	0.742056079665	NA
uc003lnj.3	O97980	41	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc003lnl.4	Q969M3	257	yes	yes	127	yes	no	no	no	no	no	no	203	73.4381300152	133	74.5961258061	0.0225713819139
